"","Entry","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Entry.name","Gene.names","Protein.names","Gene.ontology..GO.","USVI_118_A","UVI_092_B","UVI_094_B","UVI_096_B","UVI_108_B","UVI_132_B","UVI_092_C","UVI_094_C","UVI_100_C","UVI_102_C","UVI_104_C","UVI_106_C","UVI_108_C","UVI_132_C","UVI_136_C","UVI_138_C","UVI_106_D","Past_d1_A","Past_d2_A","Past_d3_A","Past_d6_A","Past_d7_A","O_d3_B","O_d6_B","O_d7_B","O_d8_B","Pstr_d7_B","M_d1_C","M_d3_C","M_d6_C","O_d1_C","O_d3_C","O_d6_C","O_d7_C","O_d8_C","Past_d1_D"
"101","P24862",116.354607592103,12.9832251562157,4.41549490884806,2.94037824167775,0.00327811809933332,0.0325928360475982,"CCNB_PATVU","","G2/mitotic-specific cyclin-B","host cell nucleus [GO:0042025]; cell cycle [GO:0007049]; cell division [GO:0051301]",3.908906198,6.810119123,6.879122787,6.053175032,11.49205884,7.002190168,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,10.04262311,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198
"102","P25776",39.9480547842405,1.54862348922433,0.48979322700308,3.1617903307891,0.00156802421105535,0.0197915251029547,"ORYA_ORYSJ","Os04g0650000 LOC_Os04g55650 H0212B02.7 OSJNBb0059K02.8","Oryzain alpha chain (EC 3.4.22.-)","extracellular space [GO:0005615]; lysosome [GO:0005764]; cysteine-type endopeptidase activity [GO:0004197]; proteolysis involved in cellular protein catabolic process [GO:0051603]",7.15162902,7.950365447,8.325876594,7.295407705,6.861203037,3.908906198,4.768310578,3.908906198,4.78726897,4.503191062,4.297773134,4.755497004,4.345635051,5.408055233,5.5517801,5.235262744,5.338066485,6.732580506,6.826829638,6.791529974,7.088150642,6.876012345,3.908906198,3.908906198,3.908906198,3.908906198,6.392447628,4.081872132,4.147995598,4.15266168,4.374286019,4.286507129,4.305737871,4.391731723,4.179073316,3.908906198
"103","P25822",234.274336415621,1.44392591291115,0.479541957619903,3.0110522968162,0.0026034400926319,0.0280527987243712,"PUM_DROME","pum CG9755","Maternal protein pumilio","cytoplasm [GO:0005737]; messenger ribonucleoprotein complex [GO:1990124]; muscle cell postsynaptic specialization [GO:0097482]; neuromuscular junction [GO:0031594]; neuronal ribonucleoprotein granule [GO:0071598]; nuclear envelope [GO:0005635]; nucleus [GO:0005634]; type Ib terminal bouton [GO:0061176]; type Is terminal bouton [GO:0061177]; mRNA 3'-UTR binding [GO:0003730]; mRNA binding [GO:0003729]; RNA binding [GO:0003723]; translation repressor activity, mRNA regulatory element binding [GO:0000900]; anterior/posterior axis specification, embryo [GO:0008595]; behavioral response to ethanol [GO:0048149]; cell migration [GO:0016477]; chemical synaptic transmission [GO:0007268]; dendrite morphogenesis [GO:0048813]; germ cell development [GO:0007281]; germ-line stem cell division [GO:0042078]; head involution [GO:0008258]; long-term memory [GO:0007616]; mitotic cell cycle [GO:0000278]; modulation of chemical synaptic transmission [GO:0050804]; negative regulation of cell cycle [GO:0045786]; negative regulation of epidermal growth factor receptor signaling pathway [GO:0042059]; negative regulation of transcription, DNA-templated [GO:0045892]; negative regulation of translation [GO:0017148]; nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay [GO:0000288]; oogenesis [GO:0048477]; pole cell migration [GO:0007280]; positive regulation of nuclear-transcribed mRNA poly(A) tail shortening [GO:0060213]; positive regulation of translation [GO:0045727]; posttranscriptional gene silencing [GO:0016441]; posttranscriptional regulation of gene expression [GO:0010608]; regulation of synaptic growth at neuromuscular junction [GO:0008582]",10.27423464,6.908099152,7.355832303,7.113594902,7.456871385,3.908906198,4.655854658,4.234300522,4.712741613,5.247883466,4.578459184,4.77484819,4.718413016,4.963463968,4.83017721,4.967166978,7.590421311,10.4203777,10.38523697,10.27392572,10.80898941,9.786358591,3.908906198,3.908906198,3.908906198,3.908906198,5.965362853,4.348446762,4.184877943,4.451406675,4.21432081,4.161038313,4.221505038,4.113718694,4.270952519,3.908906198
"104","P28644",28.8730324121228,2.18936327252139,0.573803280430444,3.8155293759893,0.000135891287555583,0.00335380597975073,"ROC1_SPIOL","","28 kDa ribonucleoprotein, chloroplastic (28RNP)","chloroplast [GO:0009507]; RNA binding [GO:0003723]; mRNA processing [GO:0006397]",5.314058264,8.001326176,7.907876044,7.291991363,6.429556171,3.908906198,4.521020135,4.630507721,4.272100591,3.908906198,3.908906198,3.908906198,4.161692082,4.512673112,4.703157583,4.705338822,3.908906198,4.835794979,4.900032852,5.020049762,4.673256756,5.355427685,7.838455848,3.908906198,3.908906198,3.908906198,7.344805431,3.908906198,4.006607102,4.030892616,3.908906198,4.127328332,4.103004811,4.113718694,4.100082555,3.908906198
"105","P29185",36.1259905174823,3.05526260033383,1.03923096311873,2.93992645404347,0.00328290160189576,0.0325928360475982,"CH61_MAIZE","CPN60I CPNA","Chaperonin CPN60-1, mitochondrial (HSP60-1)","cytosol [GO:0005829]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; ATP binding [GO:0005524]; ATPase binding [GO:0051117]; protein folding [GO:0006457]; protein refolding [GO:0042026]",6.067551391,8.038391386,8.298244499,7.862031596,6.429556171,3.908906198,3.908906198,4.234300522,3.908906198,3.908906198,3.908906198,4.326493515,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,6.355378834,6.442525272,6.474539019,5.959735146,6.141668846,3.908906198,3.908906198,3.908906198,3.908906198,7.969227026,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198
"106","P30181",36.6397432923306,3.32153628777851,1.16069316055063,2.86168334635727,0.0042139769049867,0.03920418963291,"TOP1A_ARATH","TOP1A FAS5 MGO1 TOP1 TOP1ALPHA At5g55300 MTE17.1","DNA topoisomerase 1 alpha (EC 5.6.2.1) (DNA topoisomerase 1) (DNA topoisomerase I) (Protein FASCIATA 5) (Protein MGOUN1)","nucleolus [GO:0005730]; nucleus [GO:0005634]; replication fork protection complex [GO:0031298]; DNA binding [GO:0003677]; DNA topoisomerase type I (single strand cut, ATP-independent) activity [GO:0003917]; chromatin remodeling [GO:0006338]; chromosome segregation [GO:0007059]; DNA replication [GO:0006260]; DNA topological change [GO:0006265]",3.908906198,7.870353537,8.096369809,7.097985629,8.336302895,3.908906198,3.908906198,4.368118271,3.908906198,4.120317094,3.908906198,4.326493515,3.908906198,4.468460036,4.582544206,4.416414113,6.146032022,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,8.786405485,4.120682044,4.078064551,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.994452899,3.908906198
"107","P30638",36.6064212037885,2.849951409278,0.749500839832332,3.80246593174672,0.000143262971942605,0.00340867071173785,"SVOP_CAEEL","svop-1 ZK637.1","Putative transporter svop-1","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]",5.755769264,7.877194707,8.02222992,7.329125576,7.875185991,7.002190168,3.908906198,4.368118271,5.03189655,5.188037578,5.018520686,4.930825082,5.246786137,5.762792777,5.691778032,5.642081278,6.057887102,5.699822516,6.140217672,6.280572407,4.727188447,5.835018117,3.908906198,3.908906198,3.908906198,3.908906198,6.64219482,4.794244306,4.529813633,4.633405759,4.033785159,4.035092523,3.908906198,3.908906198,4.029869791,3.908906198
"108","P30741",54.9601209804097,2.61740263068247,0.875541342017583,2.98946777847288,0.00279463921542405,0.0290698652056673,"TPIS_CULTA","Tpi","Triosephosphate isomerase (TIM) (EC 5.3.1.1) (Triose-phosphate isomerase)","triose-phosphate isomerase activity [GO:0004807]; gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096]",5.844776085,8.908084311,8.988408075,8.153486742,8.877600201,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,6.806750878,5.861494218,5.797316492,5.665325792,5.063338638,5.883576507,3.908906198,3.908906198,3.908906198,3.908906198,7.093203972,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198
"109","P31320",15.5833760878541,1.70016285719141,0.542926128630319,3.13148100180874,0.00173927038741733,0.0210188475139068,"KAPR_BLAEM","PKAR","cAMP-dependent protein kinase regulatory subunit (PKA regulatory subunit)","cAMP-dependent protein kinase complex [GO:0005952]; cAMP binding [GO:0030552]; cAMP-dependent protein kinase regulator activity [GO:0008603]",3.908906198,6.73565623,6.35671032,6.189171096,6.861203037,7.002190168,4.521020135,4.470155169,4.918182486,5.12447251,4.768310578,4.930825082,4.595574809,5.573244746,5.22259634,5.375343001,5.628161483,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,6.297841051,4.912444571,4.877529725,4.807447433,4.340028743,4.306807259,4.244590714,4.067606506,4.204773329,3.908906198
"110","P31826",33.8582032424454,2.93181185635435,0.793132342881046,3.69649766860418,0.000218594265738209,0.00466484670183601,"YDDA_ECOLI","yddA b1496 JW5242","Inner membrane ABC transporter ATP-binding protein YddA (CDS102)","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATPase activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]",6.713590638,7.565783066,7.743063947,7.166905177,3.908906198,7.838455848,3.908906198,4.368118271,3.908906198,4.120317094,3.908906198,4.232817534,3.908906198,4.138535145,4.212350835,4.163639545,3.908906198,5.659048414,6.297278414,6.240508829,4.691687611,6.513897183,3.908906198,3.908906198,3.908906198,3.908906198,8.264044535,4.410949291,4.375516384,4.423866803,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198
"111","P31851",28.7152277080951,6.311955505615,1.1606510853711,5.43828854784284,5.37948034543991e-08,6.36315675146321e-06,"TABA_PSEAJ","tabA","Protein TabA","diaminopimelate decarboxylase activity [GO:0008836]; lysine biosynthetic process via diaminopimelate [GO:0009089]",5.314058264,7.741262843,8.030659605,6.996296861,7.681301791,3.908906198,5.693731578,4.697781975,3.908906198,4.120317094,3.908906198,4.096178023,3.908906198,4.071363987,3.908906198,3.908906198,5.158406702,5.77170292,6.080369342,6.286199035,5.533516038,6.217494816,3.908906198,3.908906198,3.908906198,3.908906198,6.91740482,3.908906198,3.908906198,3.908906198,3.908906198,3.99814762,3.908906198,3.908906198,3.908906198,3.908906198
"112","P33160",85.1338819213357,3.63715688629869,1.11751688643581,3.25467733905927,0.00113521260261068,0.0158567016261223,"FDH_PSESR","","Formate dehydrogenase (FDH) (EC 1.17.1.9) (NAD-dependent formate dehydrogenase)","cytoplasm [GO:0005737]; formate dehydrogenase complex [GO:0009326]; formate dehydrogenase (NAD+) activity [GO:0008863]; NAD binding [GO:0051287]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]; formate catabolic process [GO:0042183]",7.970144748,8.825866713,8.852704109,8.555463296,8.577746241,3.908906198,4.343346651,3.908906198,3.908906198,3.908906198,3.908906198,4.60338066,3.908906198,3.908906198,4.212350835,3.908906198,5.338066485,7.817019317,7.893061516,7.484775576,7.278539853,8.293450806,3.908906198,3.908906198,3.908906198,3.908906198,8.357824203,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198
"113","P33948",18.5244845875267,1.64420128840753,0.533935105458464,3.07940285551319,0.00207416001487161,0.0237210565236698,"ERD2_PLAFA","ERD2","ER lumen protein-retaining receptor","endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; ER retention sequence binding [GO:0046923]; protein retention in ER lumen [GO:0006621]; protein transport [GO:0015031]; vesicle-mediated transport [GO:0016192]",6.41490753,6.838822755,6.653713078,5.938673284,3.908906198,3.908906198,4.521020135,4.470155169,5.180336633,5.218391523,5.422849364,5.06311963,5.000389084,4.138535145,3.908906198,4.268688664,3.908906198,6.161926161,6.222440465,5.835249976,5.996388531,6.390111436,3.908906198,3.908906198,3.908906198,3.908906198,7.093203972,4.946245401,4.687271787,4.751057815,4.033785159,4.176290297,4.121498574,4.092126782,4.270952519,3.908906198
"114","P35134",38.9297843913696,3.62862062350355,0.541060977956372,6.7064910820387,1.9936002505166e-11,6.87792086428227e-09,"UBC11_ARATH","UBC11 At3g08690 F17O14.16","Ubiquitin-conjugating enzyme E2 11 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme 11) (Ubiquitin carrier protein 11) (Ubiquitin-conjugating enzyme E2-17 kDa 11) (Ubiquitin-protein ligase 11)","nucleus [GO:0005634]; ATP binding [GO:0005524]; ubiquitin conjugating enzyme activity [GO:0061631]; ubiquitin-protein transferase activity [GO:0004842]; protein polyubiquitination [GO:0000209]; ubiquitin-dependent protein catabolic process [GO:0006511]",3.908906198,8.453785609,8.828789112,7.820161441,7.681301791,3.908906198,6.729886026,5.868115665,4.421202263,4.768580538,4.884627687,5.167027455,4.595574809,4.233309608,3.908906198,3.908906198,4.939267412,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,7.03701449,4.727877895,4.790729377,4.742653865,4.650231162,4.469868034,4.382577048,4.55179185,4.491504035,3.908906198
"115","P36914",31.1426837965679,2.19738618731086,0.674422702710629,3.25817351414648,0.00112131821378542,0.015789991173713,"AMYG_ASPOR","glaA gluB AO090010000746","Glucoamylase (EC 3.2.1.3) (1,4-alpha-D-glucan glucohydrolase) (Glucan 1,4-alpha-glucosidase)","glucan 1,4-alpha-glucosidase activity [GO:0004339]; starch binding [GO:2001070]; polysaccharide catabolic process [GO:0000272]",5.927897699,7.943865953,7.889443448,6.987834682,7.875185991,3.908906198,4.866351764,4.234300522,3.908906198,4.53869398,3.908906198,4.436025944,4.380330311,4.98613165,4.67493764,5.098190604,3.908906198,5.415511193,5.672809199,5.560645739,4.925276937,6.289228433,3.908906198,3.908906198,3.908906198,3.908906198,7.744122912,4.452970447,4.52230825,4.502497341,4.158430969,4.176290297,3.9957621,4.000562652,4.270952519,3.908906198
"116","P36982",55.8207551967049,2.53544891505435,0.689040587442817,3.67968006712633,0.000233526746037193,0.00493265677854071,"PP2C_LEICH","","Protein phosphatase 2C (PP2C) (EC 3.1.3.16)","metal ion binding [GO:0046872]; protein serine/threonine phosphatase activity [GO:0004722]",7.663294862,8.183277061,8.166864287,7.974414568,7.456871385,3.908906198,4.521020135,4.234300522,3.908906198,4.816222972,4.184291521,4.650333391,4.345635051,4.444914273,4.337258043,4.528901788,5.492230718,7.047923214,7.711457005,7.545160241,6.688837538,8.326675437,3.908906198,3.908906198,3.908906198,3.908906198,6.91740482,4.153370913,4.078064551,4.293635037,4.21432081,4.035092523,4.031720457,3.908906198,4.057034064,3.908906198
"117","P37967",19.9214751917026,3.63001639885893,0.727296560128238,4.99110898890939,6.00336094789682e-07,4.77959890851785e-05,"PNBA_BACSU","pnbA estB BSU34390","Para-nitrobenzyl esterase (EC 3.1.1.-) (Intracellular esterase B) (PNB carboxy-esterase) (PNBCE)","cholinesterase activity [GO:0004104]",5.608880465,7.615821445,7.300831975,6.564674115,7.456871385,3.908906198,4.768310578,4.630507721,4.78726897,4.503191062,4.297773134,4.627271908,4.380330311,4.533544611,4.280208284,4.348982495,5.158406702,5.786165451,5.750601545,5.897224984,4.990617441,5.558683555,3.908906198,3.908906198,3.908906198,3.908906198,5.514309281,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.9957621,3.908906198,4.057034064,3.908906198
"118","P42042",86.6875815860837,4.26996997528672,0.692103308326113,6.16955579307063,6.84821090223524e-10,1.39607947742417e-07,"AMYG_BLAAD","GAA","Glucoamylase (EC 3.2.1.3) (1,4-alpha-D-glucan glucohydrolase) (Glucan 1,4-alpha-glucosidase)","glucan 1,4-alpha-glucosidase activity [GO:0004339]; polysaccharide catabolic process [GO:0000272]",7.609031306,9.152499792,9.026745053,8.49334175,8.336302895,3.908906198,5.107562148,5.095290464,4.272100591,4.330603587,3.908906198,4.173563276,4.345635051,5.159529017,4.756516765,5.317517287,7.326617698,7.703315081,7.826652745,7.581086104,7.201592096,7.964331677,3.908906198,3.908906198,3.908906198,3.908906198,7.939157204,4.539766093,4.715923822,4.582174057,3.908906198,4.06342765,4.121498574,3.908906198,4.135043081,3.908906198
"119","P42620",82.2705689381277,3.09351243690257,0.852092538302888,3.63048882350727,0.000282884954826892,0.00565769909653784,"YQJG_ECOLI","yqjG b3102 JW3073","Glutathionyl-hydroquinone reductase YqjG (GS-HQR) (EC 1.8.5.7)","cytoplasm [GO:0005737]; glutathione transferase activity [GO:0004364]; oxidoreductase activity, acting on a sulfur group of donors, quinone or similar compound as acceptor [GO:0016672]",7.014266423,9.155307104,9.143761338,8.754533675,8.045904897,3.908906198,3.908906198,4.234300522,6.651494582,6.841393085,5.956316055,6.412463527,6.456285235,4.138535145,4.123671334,3.908906198,3.908906198,6.827920139,7.100261629,6.489114248,6.946944796,7.564481411,3.908906198,3.908906198,3.908906198,3.908906198,8.445855523,4.031248184,3.908906198,4.030892616,3.908906198,3.99814762,4.103004811,3.908906198,3.908906198,3.908906198
"120","P42644",4409.21568620803,-2.71739835896715,0.691996662362193,-3.9268951813887,8.60494585084639e-05,0.00239090441761772,"14333_ARATH","GRF3 RCI1A At5g38480 MXI10.21","14-3-3-like protein GF14 psi (General regulatory factor 3) (Protein RARE COLD INDUCIBLE 1A)","cell wall [GO:0005618]; chloroplast [GO:0009507]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; plasmodesma [GO:0009506]; plastid [GO:0009536]; vacuole [GO:0005773]; ATP binding [GO:0005524]; cellular response to nitrogen starvation [GO:0006995]; cellular response to phosphate starvation [GO:0016036]; cellular response to potassium ion starvation [GO:0051365]; cold acclimation [GO:0009631]; ethylene-activated signaling pathway [GO:0009873]; regulation of metabolic process [GO:0019222]; response to cold [GO:0009409]; response to freezing [GO:0050826]",3.908906198,10.24419292,10.1526605,9.391755382,10.78438222,10.00695501,7.586363712,7.503881538,8.625896256,8.542748685,8.943586105,8.397985992,8.383926,8.733795518,8.262572025,9.140621817,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,15.10325763,15.30544303,15.51234444,14.63864752,9.666374014,4.031248184,4.104196213,4.15266168,8.313241531,8.248496869,7.776741001,8.345688043,7.02538713,3.908906198
"121","P43156",155.182932435998,8.30888520843637,1.17599573115857,7.06540422578796,1.60149110958363e-12,6.02743017606929e-10,"CYSP_HEMSP","SEN102","Thiol protease SEN102 (EC 3.4.22.-)","endoplasmic reticulum lumen [GO:0005788]; cysteine-type peptidase activity [GO:0008234]",9.688860587,8.629771307,8.739247863,7.791551067,7.875185991,3.908906198,6.589774544,5.596984824,3.908906198,4.120317094,3.908906198,4.173563276,4.087766985,3.908906198,3.908906198,3.908906198,3.908906198,9.201640081,9.476215838,9.504095847,9.087102029,9.833260418,3.908906198,3.908906198,3.908906198,3.908906198,7.844961625,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198
"122","P43317",196.50329249231,3.79782868997336,0.608563715570176,6.24064266864004,4.35776721061449e-10,9.49534539576e-08,"GUN5_HYPJE","egl5","Endoglucanase-5 (EC 3.2.1.4) (Cellulase V) (Endo-1,4-beta-glucanase V) (EG V) (Endoglucanase V)","extracellular region [GO:0005576]; cellulase activity [GO:0008810]; cellulose binding [GO:0030248]; cellulose catabolic process [GO:0030245]",8.263296901,10.16008455,9.99412136,9.531137094,10.52140908,3.908906198,6.525066664,5.908071856,4.534721709,4.839018569,4.297773134,5.398535693,4.659732197,4.42023379,4.582544206,4.665402657,7.497134477,8.285152382,8.490571985,8.328817883,8.289437909,8.798406502,3.908906198,3.908906198,3.908906198,8.124197463,8.626184888,4.905524576,4.840084638,4.982188865,4.597854861,4.275926162,4.221505038,4.274613756,4.367720796,3.908906198
"123","P43490",14.0279539850378,2.21495330812096,0.73513381905291,3.01299334993802,0.00258684586135722,0.0280354499110442,"NAMPT_HUMAN","NAMPT PBEF PBEF1","Nicotinamide phosphoribosyltransferase (NAmPRTase) (Nampt) (EC 2.4.2.12) (Pre-B-cell colony-enhancing factor 1) (Pre-B cell-enhancing factor) (Visfatin)","cell junction [GO:0030054]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; nuclear speck [GO:0016607]; plasma membrane [GO:0005886]; cytokine activity [GO:0005125]; drug binding [GO:0008144]; identical protein binding [GO:0042802]; nicotinamide phosphoribosyltransferase activity [GO:0047280]; nicotinate-nucleotide diphosphorylase (carboxylating) activity [GO:0004514]; aging [GO:0007568]; cell-cell signaling [GO:0007267]; cellular response to amyloid-beta [GO:1904646]; cellular response to ionizing radiation [GO:0071479]; cellular response to oxygen-glucose deprivation [GO:0090650]; circadian regulation of gene expression [GO:0032922]; circadian rhythm [GO:0007623]; female pregnancy [GO:0007565]; microglial cell activation [GO:0001774]; NAD biosynthesis via nicotinamide riboside salvage pathway [GO:0034356]; negative regulation of autophagy [GO:0010507]; negative regulation of cellular senescence [GO:2000773]; neuron death [GO:0070997]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of nitric-oxide synthase biosynthetic process [GO:0051770]; positive regulation of smooth muscle cell proliferation [GO:0048661]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of lung blood pressure [GO:0014916]; response to D-galactose [GO:1905377]; response to organic cyclic compound [GO:0014070]; signal transduction [GO:0007165]",5.555639954,6.265952847,6.488394319,6.57041776,3.908906198,3.908906198,4.866351764,4.234300522,5.686508061,6.007682381,5.484283237,5.116440971,5.392621337,4.756752618,4.123671334,4.813654844,6.306438524,4.961167963,5.40868852,5.37780291,5.063338638,6.141668846,3.908906198,3.908906198,3.908906198,3.908906198,5.514309281,4.153370913,4.167103172,4.231078233,4.085456672,4.087303818,4.082539425,4.151162446,4.057034064,3.908906198
"124","P43524",109.956372402772,2.34292304560546,0.524993665598869,4.46276440865786,8.09089953922391e-06,0.000380640046504398,"CYAA_ANACY","cya","Adenylate cyclase (EC 4.6.1.1) (ATP pyrophosphate-lyase) (Adenylyl cyclase)","integral component of membrane [GO:0016021]; thylakoid membrane [GO:0042651]; adenylate cyclase activity [GO:0004016]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; cAMP biosynthetic process [GO:0006171]; intracellular signal transduction [GO:0035556]",8.512940396,8.001326176,8.359685584,7.916018079,7.681301791,3.908906198,5.033951085,5.054300715,7.354048439,7.901678866,7.722683881,7.432114102,6.91737593,6.658596557,6.670456391,6.808278056,7.326617698,8.161986366,8.345220861,8.26012423,7.665879993,8.547001337,3.908906198,3.908906198,3.908906198,3.908906198,7.635621823,5.028604928,5.144868474,4.943351821,4.516379056,4.559277485,4.382577048,4.167845696,4.710251116,3.908906198
"125","P43646",14.6241304060279,-1.32449998841613,0.453714975002352,-2.91923357479939,0.00350893195911073,0.0342584983496186,"CATR_TETST","","Caltractin (Centrin) (Fragment)","calcium ion binding [GO:0005509]; cell cycle [GO:0007049]; cell division [GO:0051301]",4.904400378,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,5.513808496,5.134626889,5.973076687,6.096530634,5.766705274,5.631349854,5.776705215,5.706672714,5.574417765,5.465504795,3.908906198,5.213283759,5.445187491,5.488849968,4.727188447,6.141668846,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,5.597001252,5.41522712,5.567415864,5.374936558,5.497279473,5.542359712,5.179940362,5.656865596,3.908906198
"126","P45192",212.978514795051,1.82409574201701,0.526686776030026,3.46334068944427,0.000533512417121655,0.00924159584470147,"PSTS_HAEIN","pstS HI_1383","Phosphate-binding protein PstS (PBP)","ATP-binding cassette (ABC) transporter complex [GO:0043190]; periplasmic space [GO:0042597]; phosphate ion binding [GO:0042301]; phosphate ion transmembrane transport [GO:0035435]",9.90825352,7.394621444,7.614101689,7.403763097,5.790555878,3.908906198,4.866351764,4.555646156,5.771401909,6.103668709,5.443697979,5.555907011,5.722935381,6.90769667,6.641178324,6.997897654,7.590421311,10.24777645,10.31227874,10.12466209,9.428738577,10.35308974,3.908906198,3.908906198,3.908906198,3.908906198,6.853535605,6.313190601,6.119433285,6.0847725,4.390472553,4.403435948,4.434400022,4.113718694,4.521275195,3.908906198
"127","P45623",63.7805388296647,0.726401590739691,0.233808452381039,3.10682348453285,0.00189109280020356,0.022250681774912,"HEM2_SELMA","HEMB ALA2","Delta-aminolevulinic acid dehydratase, chloroplastic (ALAD) (ALADH) (EC 4.2.1.24) (Porphobilinogen synthase)","chloroplast [GO:0009507]; metal ion binding [GO:0046872]; porphobilinogen synthase activity [GO:0004655]; chlorophyll biosynthetic process [GO:0015995]; protoporphyrinogen IX biosynthetic process [GO:0006782]",7.644151127,6.520897623,6.488394319,6.204286419,3.908906198,3.908906198,6.54697711,6.002811713,6.406031692,6.27062261,6.085155129,6.1543966,6.164794757,6.957987089,6.97684778,7.31423529,3.908906198,7.194173818,7.505523808,7.458436066,7.928458655,7.865891683,3.908906198,3.908906198,3.908906198,3.908906198,6.480869079,6.748092545,6.834656349,6.976451842,5.834325997,5.468005581,5.766437471,5.644851803,5.525586992,3.908906198
"128","P46327",12.7210418823225,5.59923978871088,1.75628273772007,3.18811981035557,0.00143201188061853,0.0187611683093694,"YXBC_BACSU","yxbC yxaQ BSU39880 VE7D","Uncharacterized protein YxbC","metal ion binding [GO:0046872]",3.908906198,7.450930058,7.434530845,6.653811464,3.908906198,3.908906198,6.022335776,4.9665615,3.908906198,4.120317094,3.908906198,3.908906198,4.087766985,4.138535145,4.123671334,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,6.196048882,3.908906198,3.908906198,3.908906198,4.033785159,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198
"129","P46824",41.7122642320603,1.55848569140452,0.507324907693498,3.07196762423911,0.00212652788569973,0.0242529626633523,"KLC_DROME","Klc CG5433","Kinesin light chain (KLC)","cytoplasm [GO:0005737]; kinesin complex [GO:0005871]; microtubule [GO:0005874]; microtubule motor activity [GO:0003777]; dorsal appendage formation [GO:0046843]; microtubule-based movement [GO:0007018]",5.518759967,7.763603845,7.793540668,6.877504684,7.190231441,3.908906198,4.521020135,4.759280709,5.133296173,5.020691899,4.725377401,4.977079667,4.839725626,4.756752618,4.387383246,4.623024458,6.858233075,5.395690387,5.766369578,5.744699265,4.727188447,5.883576507,3.908906198,3.908906198,3.908906198,8.124197463,8.663362954,4.232013965,4.298598724,4.273999493,4.321801569,4.265024004,4.103004811,4.285806272,4.367720796,3.908906198
"130","P47961",33.4490033967583,6.80272912568796,1.34902515842952,5.04269996981183,4.5900866354565e-07,3.87815483077345e-05,"RS4_CRIGR","RPS4","40S ribosomal protein S4","ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",6.921052979,6.428430988,6.179548481,5.81289834,3.908906198,3.908906198,6.310170396,5.343387075,3.908906198,4.20762006,3.908906198,3.908906198,4.087766985,3.908906198,3.908906198,3.908906198,8.092768569,6.401026148,6.733714772,6.803122871,6.569771405,7.819868502,3.908906198,3.908906198,3.908906198,3.908906198,7.708864241,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198
